sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,VariableDemo,GLOBAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,variables2_v2,GLOBAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,PrintTester,GLOBAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,PrimitiveDataTypes_v2,GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,PrintTester,GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,arithmetic_v2,GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,variables2_v2,GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,VariableDemo,GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,HelloPrinter,LOCAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,variables2_v2,LOCAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,PrimitiveDataTypes_v2,LOCAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,HelloPrinter,LOCAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,constant_v2,LOCAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,variables1_v2,P::GLOBAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,JavaTutorial_4_1_5,P::GLOBAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,variables2_v2,P::GLOBAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,VariableDemo,P::GLOBAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,OperatorExample_v2,P::GLOBAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,PrintTester,P::GLOBAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,HelloPrinter,P::GLOBAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,variables1_v2,P::GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,variables2_v2,P::GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,JavaTutorial_4_1_5,P::GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,HelloPrinter,P::GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,VariableDemo,P::GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,PrintTester,P::GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,OperatorExample_v2,P::GLOBAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,HelloPrinter,P::LOCAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,constant_v2,P::LOCAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,variables2_v2,P::LOCAL::AS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,HelloPrinter,P::LOCAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,constant_v2,P::LOCAL::COS
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,PrimitiveDataTypes_v2,P::GLOBAL::AS::GOAL
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,variables1_v2,P::GLOBAL::AS::GOAL
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,PrimitiveDataTypes_v2,P::GLOBAL::COS::GOAL
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,PrimitiveDataTypes_v2,P::LOCAL::AS::GOAL
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,variables1_v2,P::LOCAL::AS::GOAL
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,PrimitiveDataTypes_v2,P::LOCAL::COS::GOAL
sia28,IS17Spring2015,EDADB,jusingFloat,2015-02-15 09:20:19.475,variables1_v2,P::LOCAL::COS::GOAL
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,array_declaration_v2,NAIVE::LOCAL
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,JavaTutorial_4_7_5,NAIVE::LOCAL
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,using_array_v2,GLOBAL::AS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,array_declaration_v2,GLOBAL::AS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,use_array_v2,GLOBAL::AS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,JavaTutorial_4_7_6,GLOBAL::AS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,array_declaration_v2,GLOBAL::COS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,JavaTutorial_4_7_5,GLOBAL::COS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,using_array_v2,LOCAL::AS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,array_declaration_v2,LOCAL::AS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,using_array_v2,LOCAL::COS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,using_array_v2,P::GLOBAL::AS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,array_declaration_v2,P::GLOBAL::AS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,use_array_v2,P::GLOBAL::AS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,JavaTutorial_4_7_6,P::GLOBAL::AS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,using_array_v2,P::GLOBAL::COS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,array_declaration_v2,P::GLOBAL::COS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,use_array_v2,P::GLOBAL::COS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,JavaTutorial_4_7_6,P::GLOBAL::COS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,using_array_v2,P::LOCAL::COS
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,array_declaration_v2,P::GLOBAL::AS::GOAL
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,JavaTutorial_4_7_6,P::GLOBAL::AS::GOAL
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,using_array_v2,P::GLOBAL::AS::GOAL
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,JavaTutorial_4_7_6,P::GLOBAL::COS::GOAL
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,array_declaration_v2,P::GLOBAL::COS::GOAL
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,JavaTutorial_4_7_2,P::GLOBAL::COS::GOAL
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,use_array_v2,P::LOCAL::AS::GOAL
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,array_declaration_v2,P::LOCAL::AS::GOAL
sia28,IS17Spring2015,E299B,jArray1,2015-04-13 18:47:37.607,use_array_v2,P::LOCAL::COS::GOAL
sia28,IS17Spring2015,E299B,jArray2,2015-04-13 18:51:05.404,array_declaration_v2,NAIVE::LOCAL
sia28,IS17Spring2015,E299B,jArray2,2015-04-13 18:51:05.404,array_declaration_v2,LOCAL::AS
sia28,IS17Spring2015,E299B,jArray2,2015-04-13 18:51:05.404,array_declaration_v2,P::LOCAL::AS
sjk94,IS17Spring2015,E0B88,jVariable1,2015-01-20 11:12:53.578,CompoundAssignment,NAIVE::LOCAL
sjk94,IS17Spring2015,E0B88,jVariable1,2015-01-20 11:12:53.578,CompoundAssignment,GLOBAL::AS
sjk94,IS17Spring2015,E0B88,jVariable1,2015-01-20 11:12:53.578,CompoundAssignment,P::GLOBAL::AS
sjk94,IS17Spring2015,E0B88,jVariable1,2015-01-20 11:12:53.578,CompoundAssignment,P::LOCAL::COS
sjk94,IS17Spring2015,E0B88,jVariable1,2015-01-20 11:12:53.578,CompoundAssignment,P::GLOBAL::AS::GOAL
sjk94,IS17Spring2015,E0B88,jVariable1,2015-01-20 11:12:53.578,CompoundAssignment,P::LOCAL::AS::GOAL
sjk94,IS17Spring2015,E0B88,jVariable1,2015-01-20 11:12:53.578,CompoundAssignment,P::LOCAL::COS::GOAL
sjk94,IS17Spring2015,E0B88,jPostIncrement,2015-01-20 11:16:50.578,increment_v2,GLOBAL::AS
sjk94,IS17Spring2015,E0B88,jPostIncrement,2015-01-20 11:16:50.578,increment_v2,P::GLOBAL::AS::GOAL
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,NAIVE::LOCAL
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,BankAccountTester,NAIVE::LOCAL
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,GLOBAL::AS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,BankAccountTester,GLOBAL::AS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,GLOBAL::COS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,BankAccountTester,GLOBAL::COS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,LOCAL::AS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,BankAccountTester,LOCAL::AS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,LOCAL::COS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,BankAccountTester,LOCAL::COS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,P::GLOBAL::AS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,BankAccountTester,P::GLOBAL::AS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,P::GLOBAL::COS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,BankAccountTester,P::GLOBAL::COS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,P::LOCAL::AS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,BankAccountTester,P::LOCAL::AS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,P::LOCAL::COS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,BankAccountTester,P::LOCAL::COS
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,P::GLOBAL::AS::GOAL
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,BankAccountTester,P::GLOBAL::AS::GOAL
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,P::GLOBAL::COS::GOAL
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,P::LOCAL::AS::GOAL
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,CashRegisterConstantField,P::LOCAL::COS::GOAL
sjk94,IS17Spring2015,B07B7,jClassCashRegister,2015-02-23 21:57:55.068,thisReference,P::LOCAL::COS::GOAL
sjk94,IS17Spring2015,EC825,jArrayList3,2015-03-24 09:21:53.140,ArrayListTester,P::GLOBAL::AS
sjk94,IS17Spring2015,EC825,jArrayList3,2015-03-24 09:21:53.140,ArrayListTester,P::GLOBAL::COS
sjk94,IS17Spring2015,EC825,jArrayList3,2015-03-24 09:21:53.140,ArrayListTester,P::GLOBAL::AS::GOAL
sjk94,IS17Spring2015,EC825,jArrayList3,2015-03-24 09:21:53.140,ArrayListTester,P::LOCAL::COS::GOAL
sjk94,IS17Spring2015,EC825,jArray2,2015-03-24 10:06:43.843,using_array_v2,GLOBAL::AS
sjk94,IS17Spring2015,AB339,jInheritance5,2015-04-02 09:23:32.984,OverridingObjectMethods,NAIVE::LOCAL
sjk94,IS17Spring2015,AB339,jInheritance5,2015-04-02 09:23:32.984,OverridingObjectMethods,GLOBAL::AS
sjk94,IS17Spring2015,AB339,jInheritance5,2015-04-02 09:23:32.984,OverridingObjectMethods,GLOBAL::COS
sjk94,IS17Spring2015,AB339,jInheritance5,2015-04-02 09:23:32.984,OverridingObjectMethods,P::GLOBAL::AS
sjk94,IS17Spring2015,AB339,jInheritance5,2015-04-02 09:23:32.984,OverridingObjectMethods,P::GLOBAL::COS
sjk94,IS17Spring2015,AB339,jInheritance5,2015-04-02 09:23:32.984,OverridingObjectMethods,P::GLOBAL::AS::GOAL
sjk94,IS17Spring2015,AB339,jInheritance5,2015-04-02 09:23:32.984,OverridingObjectMethods,P::GLOBAL::COS::GOAL
sjk94,IS17Spring2015,AB339,jInheritance5,2015-04-02 09:23:32.984,OverridingObjectMethods,P::LOCAL::AS::GOAL
sjk94,IS17Spring2015,AB339,jInheritance5,2015-04-02 09:23:32.984,inheritance_constructors_1,P::LOCAL::AS::GOAL
sjk94,IS17Spring2015,AB339,jInheritance5,2015-04-02 09:23:32.984,OverridingObjectMethods,P::LOCAL::COS::GOAL
ryp6,IS17Spring2015,95727,jDouble1,2015-01-17 00:52:57.734,TypeCasting_v2,NAIVE::LOCAL
ryp6,IS17Spring2015,95727,jDouble1,2015-01-17 00:52:57.734,TypeCasting_v2,GLOBAL::AS
ryp6,IS17Spring2015,95727,jDouble1,2015-01-17 00:52:57.734,TypeCasting_v2,LOCAL::AS
ryp6,IS17Spring2015,95727,jDouble1,2015-01-17 00:52:57.734,TypeCasting_v2,LOCAL::COS
ryp6,IS17Spring2015,95727,jDouble1,2015-01-17 00:52:57.734,TypeCasting_v2,P::LOCAL::AS
ryp6,IS17Spring2015,95727,jDouble1,2015-01-17 00:52:57.734,TypeCasting_v2,P::LOCAL::AS::GOAL
ryp6,IS17Spring2015,C27C4,jStringEqual,2015-01-18 22:11:46.718,StringsEqualsIgnoreCase,NAIVE::LOCAL
ryp6,IS17Spring2015,C27C4,jStringEqual,2015-01-18 22:11:46.718,StringsEqualsIgnoreCase,GLOBAL::AS
ryp6,IS17Spring2015,C27C4,jStringEqual,2015-01-18 22:11:46.718,StringsEqualsIgnoreCase,GLOBAL::COS
ryp6,IS17Spring2015,C27C4,jStringEqual,2015-01-18 22:11:46.718,StringsEqualsIgnoreCase,P::GLOBAL::AS
ryp6,IS17Spring2015,C27C4,jStringEqual,2015-01-18 22:11:46.718,StringsEqualsIgnoreCase,P::GLOBAL::COS
ryp6,IS17Spring2015,C27C4,jStringEqual,2015-01-18 22:11:46.718,StringsEqualsIgnoreCase,P::LOCAL::AS
ryp6,IS17Spring2015,C27C4,jStringEqual,2015-01-18 22:11:46.718,StringsEqualsIgnoreCase,P::GLOBAL::AS::GOAL
ryp6,IS17Spring2015,C27C4,jStringEqual,2015-01-18 22:11:46.718,StringsEqualsIgnoreCase,P::GLOBAL::COS::GOAL
ryp6,IS17Spring2015,C27C4,jStringEqual,2015-01-18 22:11:46.718,StringsEqualsIgnoreCase,P::LOCAL::AS::GOAL
ryp6,IS17Spring2015,C27C4,jStringEqual,2015-01-18 22:11:46.718,StringsEqualsIgnoreCase,P::LOCAL::COS::GOAL
ryp6,IS17Spring2015,C27C4,jBoolean_Method,2015-01-18 22:25:54.937,CreateString_v2,GLOBAL::AS
ryp6,IS17Spring2015,C27C4,jBoolean_Method,2015-01-18 22:25:54.937,CreateString_v2,GLOBAL::COS
ryp6,IS17Spring2015,C27C4,jBoolean_Method,2015-01-18 22:25:54.937,CreateString_v2,P::GLOBAL::AS
ryp6,IS17Spring2015,C27C4,jBoolean_Method,2015-01-18 22:25:54.937,CreateString_v2,P::GLOBAL::COS
qig13,IS17Spring2015,EB860,jPostDecrement,2015-01-15 21:04:59.624,Decrement,NAIVE::LOCAL
qig13,IS17Spring2015,EB860,jPostDecrement,2015-01-15 21:04:59.624,Decrement,GLOBAL::AS
qig13,IS17Spring2015,EB860,jPostDecrement,2015-01-15 21:04:59.624,Decrement,P::GLOBAL::AS
qig13,IS17Spring2015,EB860,jPostDecrement,2015-01-15 21:04:59.624,Decrement,P::GLOBAL::AS::GOAL
qig13,IS17Spring2015,EB860,jPostDecrement,2015-01-15 21:04:59.624,Decrement,P::LOCAL::COS::GOAL
qig13,IS17Spring2015,EB860,jMathFuc1,2015-01-15 21:16:39.624,MathFunction_v2,NAIVE::LOCAL
qig13,IS17Spring2015,EB860,jMathFuc1,2015-01-15 21:16:39.624,MathFunction_v2,GLOBAL::COS
qig13,IS17Spring2015,EB860,jMathFuc1,2015-01-15 21:16:39.624,MathFunction_v2,P::GLOBAL::AS::GOAL
qig13,IS17Spring2015,EB860,jMathFuc1,2015-01-15 21:16:39.624,MathFunction_v2,P::GLOBAL::COS::GOAL
qig13,IS17Spring2015,EB860,jMathFuc1,2015-01-15 21:16:39.624,MathFunction_v2,P::LOCAL::AS::GOAL
qig13,IS17Spring2015,EB860,jMathFuc1,2015-01-15 21:16:39.624,MathFunction_v2,P::LOCAL::COS::GOAL
qig13,IS17Spring2015,A9670,jStringReplace,2015-01-19 23:15:51.281,PrimitiveDataTypes_v2,RANDOM::BASELINE
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,OperatorExample_v2,NAIVE::LOCAL
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,OperatorExample_v2,GLOBAL::AS
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,OperatorExample_v2,GLOBAL::COS
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,OperatorExample_v2,LOCAL::AS
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,OperatorExample_v2,LOCAL::COS
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,OperatorExample_v2,P::GLOBAL::AS
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,OperatorExample_v2,P::LOCAL::AS
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,OperatorExample_v2,P::LOCAL::COS
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,OperatorExample_v2,P::GLOBAL::AS::GOAL
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,ifelse2_v2,P::GLOBAL::COS::GOAL
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,OperatorExample_v2,P::LOCAL::AS::GOAL
dch38,IS17Spring2015,88D75,jOperator1,2015-01-27 14:18:53.234,OperatorExample_v2,P::LOCAL::COS::GOAL
dch38,IS17Spring2015,88D75,jMathCeil,2015-01-27 14:42:23.062,MathFunction_v2,NAIVE::LOCAL
dch38,IS17Spring2015,88D75,jMathCeil,2015-01-27 14:42:23.062,MathFunction_v2,GLOBAL::COS
dch38,IS17Spring2015,88D75,jMathCeil,2015-01-27 14:42:23.062,MathFunction_v2,LOCAL::AS
dch38,IS17Spring2015,88D75,jMathCeil,2015-01-27 14:42:23.062,MathFunction_v2,P::GLOBAL::AS
dch38,IS17Spring2015,88D75,jMathCeil,2015-01-27 14:42:23.062,MathFunction_v2,P::GLOBAL::COS
dch38,IS17Spring2015,88D75,jMathCeil,2015-01-27 14:42:23.062,MathFunction_v2,P::GLOBAL::AS::GOAL
dch38,IS17Spring2015,88D75,jMathCeil,2015-01-27 14:42:23.062,MathFunction_v2,P::GLOBAL::COS::GOAL
dch38,IS17Spring2015,88D75,jMathCeil,2015-01-27 14:42:23.062,MathFunction_v2,P::LOCAL::AS::GOAL
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,CreateString_v2,NAIVE::LOCAL
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,substring_v2,GLOBAL::AS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,HelloWorld2_v2,GLOBAL::COS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,string_length_v2,LOCAL::AS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,substring_v2,LOCAL::AS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,CreateString_v2,LOCAL::AS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,string_length_v2,LOCAL::COS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,CreateString_v2,LOCAL::COS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,variables2_v2,P::GLOBAL::AS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,substring_v2,P::GLOBAL::AS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,string_length_v2,P::GLOBAL::AS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,variables2_v2,P::GLOBAL::COS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,substring_v2,P::GLOBAL::COS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,string_length_v2,P::LOCAL::AS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,substring_v2,P::LOCAL::AS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,CreateString_v2,P::LOCAL::AS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,substring_v2,P::LOCAL::COS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,string_length_v2,P::LOCAL::COS
dch38,IS17Spring2015,F2693,jString4,2015-02-10 18:47:52.396,substring_v2,P::GLOBAL::AS::GOAL
