"if (c.content_name is null,t.title,c.content_name)",concept,tfidf
ae_BJ4_ch03_s01_CounterDemo,ClassDefinition,0.0521129995171859
ae_BJ4_ch03_s01_CounterDemo,ConstructorCall,0.461700895820774
ae_BJ4_ch03_s01_CounterDemo,FormalMethodParameter,0.0459513284266959
ae_BJ4_ch03_s01_CounterDemo,InstanceField,0.509708621820349
ae_BJ4_ch03_s01_CounterDemo,IntDataType,0.673418679731015
ae_BJ4_ch03_s01_CounterDemo,java.lang.System.out.print,0.933801349168874
ae_BJ4_ch03_s01_CounterDemo,java.lang.System.out.println,0.265865578496081
ae_BJ4_ch03_s01_CounterDemo,MethodDefinition,0.164524562443366
ae_BJ4_ch03_s01_CounterDemo,ObjectCreationStatement,0.461700895820774
ae_BJ4_ch03_s01_CounterDemo,ObjectMethodInvocation,1.18209985586071
ae_BJ4_ch03_s01_CounterDemo,PrivateFieldSpecifier,0.680196003419077
ae_BJ4_ch03_s01_CounterDemo,PublicClassSpecifier,0.129544100522091
ae_BJ4_ch03_s01_CounterDemo,PublicMethodSpecifier,0.176067314891003
ae_BJ4_ch03_s01_CounterDemo,ReturnStatement,0.671923477444367
ae_BJ4_ch03_s01_CounterDemo,SimpleAssignmentExpression,0.11910555796164
ae_BJ4_ch03_s01_CounterDemo,SimpleVariable,0.529912008006309
ae_BJ4_ch03_s01_CounterDemo,StaticMethodSpecifier,0.0729472468385856
ae_BJ4_ch03_s01_CounterDemo,StringDataType,0.225937631589153
ae_BJ4_ch03_s01_CounterDemo,StringLiteral,0.228882012342328
ae_BJ4_ch03_s01_CounterDemo,VoidDataType,0.129158402278999
ae_BJ4_ch03_s06_BankAccountTester,ActualMethodParameter,0.483551970002912
ae_BJ4_ch03_s06_BankAccountTester,AddExpression,0.651906363925968
ae_BJ4_ch03_s06_BankAccountTester,ClassDefinition,0.0521129995171859
ae_BJ4_ch03_s06_BankAccountTester,ConstructorCall,0.461700895820774
ae_BJ4_ch03_s06_BankAccountTester,ConstructorDefinition,1.22173902414552
ae_BJ4_ch03_s06_BankAccountTester,DoubleDataType,1.90959450703518
ae_BJ4_ch03_s06_BankAccountTester,FormalMethodParameter,0.183805313706783
ae_BJ4_ch03_s06_BankAccountTester,InstanceField,0.509708621820349
ae_BJ4_ch03_s06_BankAccountTester,IntDataType,0.448945786487343
ae_BJ4_ch03_s06_BankAccountTester,java.lang.System.out.println,0.531731156992162
ae_BJ4_ch03_s06_BankAccountTester,MethodDefinition,0.164524562443366
ae_BJ4_ch03_s06_BankAccountTester,ObjectCreationStatement,0.461700895820774
ae_BJ4_ch03_s06_BankAccountTester,ObjectMethodInvocation,1.18209985586071
ae_BJ4_ch03_s06_BankAccountTester,PrivateFieldSpecifier,0.680196003419077
ae_BJ4_ch03_s06_BankAccountTester,PublicClassSpecifier,0.129544100522091
ae_BJ4_ch03_s06_BankAccountTester,PublicConstructorSpecifier,1.35208008722259
ae_BJ4_ch03_s06_BankAccountTester,PublicMethodSpecifier,0.176067314891003
ae_BJ4_ch03_s06_BankAccountTester,ReturnStatement,0.671923477444367
ae_BJ4_ch03_s06_BankAccountTester,SimpleAssignmentExpression,0.14888194745205
ae_BJ4_ch03_s06_BankAccountTester,SimpleVariable,0.529912008006309
ae_BJ4_ch03_s06_BankAccountTester,StaticMethodSpecifier,0.0729472468385856
ae_BJ4_ch03_s06_BankAccountTester,StringDataType,0.225937631589153
ae_BJ4_ch03_s06_BankAccountTester,StringLiteral,0.228882012342328
ae_BJ4_ch03_s06_BankAccountTester,SubtractExpression,0.816415750416137
ae_BJ4_ch03_s06_BankAccountTester,VoidDataType,0.129158402278999
ae_BJ4_ch03_s06_CashRegisterTester,ActualMethodParameter,0.60443996250364
ae_BJ4_ch03_s06_CashRegisterTester,AddExpression,1.30381272785194
ae_BJ4_ch03_s06_CashRegisterTester,ClassDefinition,0.0521129995171859
ae_BJ4_ch03_s06_CashRegisterTester,ConstructorCall,0.461700895820774
ae_BJ4_ch03_s06_CashRegisterTester,DoubleDataType,4.45572051641542
ae_BJ4_ch03_s06_CashRegisterTester,FormalMethodParameter,0.137853985280088
ae_BJ4_ch03_s06_CashRegisterTester,InstanceField,1.0194172436407
ae_BJ4_ch03_s06_CashRegisterTester,java.lang.System.out.println,0.531731156992162
ae_BJ4_ch03_s06_CashRegisterTester,MethodDefinition,0.164524562443366
ae_BJ4_ch03_s06_CashRegisterTester,ObjectCreationStatement,0.461700895820774
ae_BJ4_ch03_s06_CashRegisterTester,ObjectMethodInvocation,1.57613314114762
ae_BJ4_ch03_s06_CashRegisterTester,PrivateFieldSpecifier,1.36039200683815
ae_BJ4_ch03_s06_CashRegisterTester,PublicClassSpecifier,0.129544100522091
ae_BJ4_ch03_s06_CashRegisterTester,PublicMethodSpecifier,0.176067314891003
ae_BJ4_ch03_s06_CashRegisterTester,ReturnStatement,0.671923477444367
ae_BJ4_ch03_s06_CashRegisterTester,SimpleAssignmentExpression,0.20843472643287
ae_BJ4_ch03_s06_CashRegisterTester,SimpleVariable,1.05982401601262
ae_BJ4_ch03_s06_CashRegisterTester,StaticMethodSpecifier,0.0729472468385856
ae_BJ4_ch03_s06_CashRegisterTester,StringDataType,0.225937631589153
ae_BJ4_ch03_s06_CashRegisterTester,StringLiteral,0.228882012342328
ae_BJ4_ch03_s06_CashRegisterTester,SubtractExpression,0.816415750416137
ae_BJ4_ch03_s06_CashRegisterTester,VoidDataType,0.129158402278999
ae_cash_register_constant_demo,ActualMethodParameter,0.120887992500728
ae_cash_register_constant_demo,AddExpression,1.30381272785194
ae_cash_register_constant_demo,ClassDefinition,0.026056499758593
ae_cash_register_constant_demo,Constant,5.58479738838295
ae_cash_register_constant_demo,ConstantInitializationStatement,7.1765574230711
ae_cash_register_constant_demo,DoubleDataType,3.81918901407036
ae_cash_register_constant_demo,FormalMethodParameter,0.0459513284266959
ae_cash_register_constant_demo,IntDataType,1.12236446621836
ae_cash_register_constant_demo,java.lang.System.out.println,0.265865578496081
ae_cash_register_constant_demo,MethodDefinition,0.0411311406108416
ae_cash_register_constant_demo,MultiplyExpression,1.5356208340298
ae_cash_register_constant_demo,PublicClassSpecifier,0.0647720502610455
ae_cash_register_constant_demo,PublicMethodSpecifier,0.0440168287227507
ae_cash_register_constant_demo,SimpleAssignmentExpression,0.2977638949041
ae_cash_register_constant_demo,StaticMethodSpecifier,0.0729472468385856
ae_cash_register_constant_demo,VoidDataType,0.0430528007596662
ae_comparison_operators_v2,FormalMethodParameter,0.0459513284266959
ae_comparison_operators_v2,GreaterExpression,1.04401682895821
ae_comparison_operators_v2,IfStatement,4.55949753868371
ae_comparison_operators_v2,IntDataType,0.448945786487343
ae_comparison_operators_v2,java.lang.System.out.println,1.3293278924804
ae_comparison_operators_v2,LessEqualExpression,1.37501004802057
ae_comparison_operators_v2,LessExpression,0.648011320047676
ae_comparison_operators_v2,MethodDefinition,0.0411311406108416
ae_comparison_operators_v2,NotEqualExpression,1.46678042138057
ae_comparison_operators_v2,PublicClassSpecifier,0.0647720502610455
ae_comparison_operators_v2,PublicMethodSpecifier,0.0440168287227507
ae_comparison_operators_v2,SimpleAssignmentExpression,0.05955277898082
ae_comparison_operators_v2,StaticMethodSpecifier,0.0729472468385856
ae_comparison_operators_v2,StringDataType,1.12968815794577
ae_comparison_operators_v2,StringLiteral,1.14441006171164
ae_comparison_operators_v2,VoidDataType,0.0430528007596662
ae_comparison_operators_v2,ActualMethodParameter,0.60443996250364
ae_comparison_operators_v2,ClassDefinition,0.026056499758593
ae_comparison_operators_v2,EqualExpression,0.926377331112341
ae_concat_demo,ActualMethodParameter,0.120887992500728
ae_concat_demo,AddExpression,0.651906363925968
ae_concat_demo,ClassDefinition,0.026056499758593
ae_concat_demo,FormalMethodParameter,0.0459513284266959
ae_concat_demo,java.lang.System.out.println,0.265865578496081
ae_concat_demo,MethodDefinition,0.0411311406108416
ae_concat_demo,PublicClassSpecifier,0.0647720502610455
ae_concat_demo,PublicMethodSpecifier,0.0440168287227507
