title,concept,tfidf
create_2d_array_v2,SimpleAssignmentExpression,0.064264811749198
create_2d_array_v2,StaticMethodSpecifier,0.0214216039163993
create_2d_array_v2,VoidDataType,0.0141630315535154
decisions1_v2,ActualMethodParameter,0.161251896207058
decisions1_v2,CharDataType,1.66978161520854
decisions1_v2,ClassDefinition,0.00702378317395306
decisions1_v2,FormalMethodParameter,0.0141630315535154
decisions1_v2,GreaterEqualExpression,6.67912646083415
decisions1_v2,IfElseIfStatement,4.71861480660144
decisions1_v2,IfElseStatement,0.993088005576703
decisions1_v2,IntDataType,0.138302698166281
decisions1_v2,java.lang.System.out.println,0.408518746311534
decisions1_v2,MethodDefinition,0.0117702183516952
decisions1_v2,PublicMethodSpecifier,0.0117702183516952
decisions1_v2,SimpleAssignmentExpression,0.128529623498396
decisions1_v2,SimpleVariable,0.599743748572912
decisions1_v2,StaticMethodSpecifier,0.0214216039163993
decisions1_v2,StringAddition,0.740362689494244
decisions1_v2,StringDataType,0.352763514123266
decisions1_v2,StringLiteral,0.358027753985567
decisions1_v2,VoidDataType,0.0141630315535154
Decision_If_v2,ActualMethodParameter,0.161251896207058
Decision_If_v2,ClassDefinition,0.00702378317395306
Decision_If_v2,EqualExpression,0.794720351793612
Decision_If_v2,FormalMethodParameter,0.0141630315535154
Decision_If_v2,IfStatement,0.740362689494244
Decision_If_v2,IntDataType,0.138302698166281
Decision_If_v2,java.lang.System.out.println,0.408518746311534
Decision_If_v2,MethodDefinition,0.0117702183516952
Decision_If_v2,ModulusExpression,1.12571357085362
Decision_If_v2,PublicClassSpecifier,0.0363131594988939
Decision_If_v2,PublicMethodSpecifier,0.0117702183516952
Decision_If_v2,SimpleAssignmentExpression,0.0214216039163993
Decision_If_v2,StaticMethodSpecifier,0.0214216039163993
Decision_If_v2,StringDataType,0.352763514123266
Decision_If_v2,StringLiteral,0.358027753985567
Decision_If_v2,VoidDataType,0.0141630315535154
do_while_v2,ActualMethodParameter,0.161251896207058
do_while_v2,ClassDefinition,0.00702378317395306
do_while_v2,DoStatement,1.4267435665176
do_while_v2,FormalMethodParameter,0.0141630315535154
do_while_v2,IntDataType,0.138302698166281
do_while_v2,java.lang.System.out.println,0.408518746311534
do_while_v2,LessExpression,0.479449917001086
do_while_v2,MethodDefinition,0.0117702183516952
do_while_v2,PostIncrementExpression,0.57287160220048
do_while_v2,PublicMethodSpecifier,0.0117702183516952
do_while_v2,SimpleAssignmentExpression,0.0214216039163993
do_while_v2,StaticMethodSpecifier,0.0214216039163993
do_while_v2,StringAddition,0.740362689494244
do_while_v2,StringDataType,0.352763514123266
do_while_v2,StringLiteral,0.358027753985567
do_while_v2,VoidDataType,0.0141630315535154
do_while_v2,WhileStatement,1.01656910139603
exception_v2,ActualMethodParameter,0.483755688621175
exception_v2,ClassDefinition,0.00702378317395306
exception_v2,DivideExpression,1.01656910139603
exception_v2,EqualExpression,0.794720351793612
exception_v2,FormalMethodParameter,0.0141630315535154
exception_v2,IfStatement,0.740362689494244
exception_v2,IntDataType,0.276605396332563
exception_v2,java.lang.System.out.println,1.2255562389346
exception_v2,MethodDefinition,0.0117702183516952
exception_v2,ObjectMethodInvocation,0.547565736838168
exception_v2,PublicClassSpecifier,0.0363131594988939
exception_v2,PublicMethodSpecifier,0.0117702183516952
exception_v2,SimpleAssignmentExpression,0.0428432078327987
exception_v2,StaticMethodSpecifier,0.0214216039163993
exception_v2,StringAddition,0.740362689494244
exception_v2,StringDataType,0.705527028246532
exception_v2,StringLiteral,0.716055507971134
exception_v2,TryCatchStatement,1.49369035614357
exception_v2,VoidDataType,0.0141630315535154
for1_v2,ActualMethodParameter,0.161251896207058
for1_v2,ClassDefinition,0.00702378317395306
for1_v2,FormalMethodParameter,0.0141630315535154
for1_v2,ForStatement,0.766691628216593
for1_v2,IntDataType,0.138302698166281
for1_v2,java.lang.System.out.println,0.408518746311534
for1_v2,LessExpression,0.479449917001086
for1_v2,MethodDefinition,0.0117702183516952
for1_v2,PostIncrementExpression,0.57287160220048
for1_v2,PublicMethodSpecifier,0.0117702183516952
for1_v2,SimpleAssignmentExpression,0.0214216039163993
for1_v2,StaticMethodSpecifier,0.0214216039163993
for1_v2,StringAddition,0.740362689494244
for1_v2,StringDataType,0.352763514123266
for1_v2,StringLiteral,0.358027753985567
for1_v2,VoidDataType,0.0141630315535154
